attempt,condition,created_utc,d,execution_controller,experiment_tag,failure_code,hold_duration_s,interpolation_steps,lift_threshold_mm,mock,model_code,object_move,policy_action_hz,position_id,repeat,robot_command_hz,rollout_id,scheduled_rollout_id,seed,session,success,video_path,attempt_directory,grasp_x_mm,grasp_y_mm,grasp_z_mm,target_x_mm,target_y_mm,target_z_mm,E1,E2,E3,close_error_3d_mm,clean,lift_mm,measured_hold_duration_s,duration_s,evaluation_group,analysis_eligible,exclusion_reason,outcome_corrected,original_success,correction_reason,trial,policy_timeout_s,inference_server
1,C,2026-08-27T10:45:08.129097+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_8,3,30.0,t224_m04_eval_8_r3,t224_m04_eval_8_r3,0,10,True,,t224_m04_eval_8_r3,570.8530732596377,-116.53532288067218,561.1370037040078,568.3679550170898,-112.33671439091364,552.2566111246745,4.878947215303383,8.880392579333375,4.991360360749104,10.132398447198764,True,88.8801400000001,9.799901962280273,41.042804479599,q_unseen,True,,False,,,224,60.0,resident_12_model_pool_v1
2,B,2026-08-27T10:47:27.961878+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_4,3,30.0,t225_m10_eval_4_r3_retry1,t225_m10_eval_4_r3,1,10,True,,t225_m10_eval_4_r3_retry1,497.9616642256014,-23.831942497245446,555.987142797098,494.0947235107422,-23.48485736846924,551.7402435302735,3.882486133761891,4.246899266824585,3.8826801499300694,5.754116088628083,True,82.82155999999998,8.649909257888794,33.26996970176697,exact_grid,True,,False,,,225,60.0,resident_12_model_pool_v1
1,C,2026-08-27T10:49:39.142399+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_2,3,30.0,t226_m02_eval_2_r3,t226_m02_eval_2_r3,1,10,True,,t226_m02_eval_2_r3,783.2879204388051,160.4570759802571,550.0692030131509,776.7053649902343,159.72193145751953,551.3918487548829,6.6234789727770975,-1.3226457417320034,6.629335353230747,6.754247956726356,True,94.03589,9.799989461898804,63.380892753601074,exact_grid,True,,False,,,226,60.0,resident_12_model_pool_v1
1,D,2026-08-27T10:51:08.464871+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_8,3,30.0,t227_m06_eval_8_r3,t227_m06_eval_8_r3,1,10,True,,t227_m06_eval_8_r3,571.6585573736743,-119.28893729962738,551.7916103063975,568.3679550170898,-112.33671439091364,552.2566111246745,7.691649188672313,-0.4650008182769625,3.276953708663642,7.7056922468135,True,92.78638000000001,10.699971675872803,44.761942863464355,q_unseen,True,,False,,,227,60.0,resident_12_model_pool_v1
1,A,2026-08-27T10:52:30.453312+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_5,3,30.0,t228_m03_eval_5_r3,t228_m03_eval_5_r3,1,10,False,,t228_m03_eval_5_r3,719.2547549413712,-15.843649200730535,552.9786233571283,711.2796020507812,69.46831630071003,551.9436281840007,85.6839221869965,1.0349951731276406,85.71698890277395,85.6901729275631,True,86.3768,8.599934577941895,48.70942735671997,q_unseen,True,,False,,,228,60.0,resident_12_model_pool_v1
1,B,2026-08-27T10:54:04.324279+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_3,3,30.0,t229_m10_eval_3_r3,t229_m10_eval_3_r3,1,10,True,,t229_m10_eval_3_r3,643.6912071041036,-202.4741313416057,551.2542044966299,643.7679412841796,-201.69928894042968,553.3763702392578,0.7786326997064547,-2.1221657426278853,0.8394911408271548,2.2604991307752202,True,91.23230000000001,11.499916315078735,45.100226163864136,exact_grid,True,,False,,,229,60.0,resident_12_model_pool_v1
1,D,2026-08-27T10:56:01.228320+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M08,False,5.0,eval_2,3,30.0,t230_m08_eval_2_r3,t230_m08_eval_2_r3,2,10,False,,t230_m08_eval_2_r3,772.070811016886,155.71819691696192,560.4818633717853,776.7053649902343,159.72193145751953,551.3918487548829,6.124457592565509,9.090014616902408,5.773861866937646,10.96071834044798,True,77.44475999999997,9.299930095672607,65.33101511001587,exact_grid,True,,False,,,230,60.0,resident_12_model_pool_v1
1,A,2026-08-27T10:57:33.914996+00:00,121.96617365355868,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_6,3,30.0,t231_m03_eval_6_r3,t231_m03_eval_6_r3,1,10,False,,t231_m03_eval_6_r3,728.3550404897202,-28.33055441863221,548.1444139780125,718.6022155761718,-109.0510589281718,551.8818461100261,81.30754849378333,-3.7374321320136232,66.76424541683166,81.39340170437858,True,69.11694,2.649756669998169,45.40614676475525,q_unseen,True,,False,,,231,60.0,resident_12_model_pool_v1
1,C,2026-08-27T10:58:52.124883+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_7,3,30.0,t232_m04_eval_7_r3,t232_m04_eval_7_r3,0,10,True,,t232_m04_eval_7_r3,562.9203111097582,81.94283380716028,554.8320061303615,562.8603649139404,67.22353074153263,552.4164560953776,14.719425134297492,2.4155500349838803,13.655284829272077,14.916311818130492,True,85.88566000000003,12.200043439865112,39.6857705116272,q_unseen,True,,False,,,232,60.0,resident_12_model_pool_v1
1,D,2026-08-27T11:00:34.653974+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_6,3,30.0,t233_m01_eval_6_r3,t233_m01_eval_6_r3,0,10,True,,t233_m01_eval_6_r3,722.9302817843445,-120.87927638094921,556.2721368348731,718.6022155761718,-109.0510589281718,551.8818461100261,12.595192940662496,4.390290724846977,12.603736267997038,13.33842336489556,True,86.74846000000002,13.149955034255981,64.67331218719482,q_unseen,True,,False,,,233,60.0,resident_12_model_pool_v1
2,B,2026-08-27T11:03:40.543450+00:00,111.47307076187946,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_5,3,30.0,t234_m09_eval_5_r3_retry1,t234_m09_eval_5_r3,2,10,True,,t234_m09_eval_5_r3_retry1,780.7334708686441,161.76374766949152,549.5901426483051,711.2796020507812,69.46831630071003,551.9436281840007,115.5088158770505,-2.3534855356955404,36.52877125713798,115.53278945600285,True,85.24548000000004,11.700071096420288,58.66512942314148,q_unseen,True,,False,,,234,60.0,resident_12_model_pool_v1
1,C,2026-08-27T11:05:23.170424+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_3,3,30.0,t235_m07_eval_3_r3,t235_m07_eval_3_r3,2,10,True,,t235_m07_eval_3_r3,657.2862766474748,-194.19376411018206,569.0680351904534,643.7679412841796,-201.69928894042968,553.3763702392578,15.462156834412832,15.691664951195662,10.947714772366982,22.02967641415919,True,115.76803000000007,14.299963235855103,54.15716910362244,exact_grid,True,,False,,,235,60.0,resident_12_model_pool_v1
1,A,2026-08-27T11:07:08.935913+00:00,113.35519177796346,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_7,3,30.0,t236_m11_eval_7_r3,t236_m11_eval_7_r3,2,10,False,,t236_m11_eval_7_r3,716.6469798079121,-22.523607041194346,547.696587649317,562.8603649139404,67.22353074153263,552.4164560953776,178.05861860841932,-4.719868446060559,114.27897233762792,178.12116330994093,True,18.72865999999999,0.0,38.23337435722351,q_unseen,True,,False,,,236,60.0,resident_12_model_pool_v1
1,D,2026-08-27T11:09:00.929681+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_1,3,30.0,t237_m08_eval_1_r3,t237_m08_eval_1_r3,2,10,True,,t237_m08_eval_1_r3,641.2203391552282,-10.560018953892884,563.1113662148609,640.4706359863281,-15.396353832880656,552.2020701090495,4.894097455422445,10.90929610581145,0.8027089669195852,11.956794362513948,True,73.09130000000005,10.55013632774353,43.8853702545166,exact_grid,True,,False,,,237,60.0,resident_12_model_pool_v1
1,A,2026-08-27T11:10:09.933258+00:00,120.81485880500462,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_8,3,30.0,t238_m11_eval_8_r3,t238_m11_eval_8_r3,2,10,False,,t238_m11_eval_8_r3,,,,568.3679550170898,-112.33671439091364,552.2566111246745,,,58.930765731864064,,,,0.0,27.774288415908813,q_unseen,True,,False,,,238,60.0,resident_12_model_pool_v1
1,B,2026-08-27T11:11:45.836372+00:00,119.09602484219766,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_6,3,30.0,t239_m09_eval_6_r3,t239_m09_eval_6_r3,2,10,True,,t239_m09_eval_6_r3,720.8446106868481,-120.45026915492353,562.9297744622003,718.6022155761718,-109.0510589281718,551.8818461100261,11.617673158858715,11.047928352174154,11.711641078312402,16.032063201623167,True,170.11760000000004,20.049983501434326,65.52529287338257,q_unseen,True,,False,,,239,60.0,resident_12_model_pool_v1
1,C,2026-08-27T11:13:01.836446+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_1,3,30.0,t240_m02_eval_1_r3,t240_m02_eval_1_r3,1,10,True,,t240_m02_eval_1_r3,643.4786339760806,-20.070581907836758,546.3241479521611,640.4706359863281,-15.396353832880656,552.2020701090495,5.558458419657599,-5.877922156888417,5.558529030909599,8.089896716615252,True,89.59038999999996,12.449960231781006,46.25766158103943,exact_grid,True,,False,,,240,60.0,resident_12_model_pool_v1
1,D,2026-08-27T11:14:18.201555+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_7,3,30.0,t241_m01_eval_7_r3,t241_m01_eval_7_r3,0,11,True,,t241_m01_eval_7_r3,561.1429974037728,74.63318170510033,544.9954333943693,562.8603649139404,67.22353074153263,552.4164560953776,7.606068535510248,-7.421022701008269,2.8769723242241576,10.626563720025354,True,83.67584,13.099985599517822,45.599560260772705,q_unseen,True,,False,,,241,60.0,resident_12_model_pool_v1
1,C,2026-08-27T11:15:42.693802+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_1,3,30.0,t242_m04_eval_1_r3,t242_m04_eval_1_r3,0,11,True,,t242_m04_eval_1_r3,651.2695483514785,-16.701155750574888,559.3359853608675,640.4706359863281,-15.396353832880656,552.2020701090495,10.877454496094959,7.133915251818053,10.879582762512156,13.008142186136292,True,85.57259999999997,13.249936580657959,48.135873794555664,exact_grid,True,,False,,,242,60.0,resident_12_model_pool_v1
1,B,2026-08-27T11:17:27.545953+00:00,119.09602484219766,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_6,3,30.0,t243_m10_eval_6_r3,t243_m10_eval_6_r3,1,11,True,,t243_m10_eval_6_r3,721.9660454545455,-121.14632072727272,550.9183745454545,718.6022155761718,-109.0510589281718,551.8818461100261,12.55431039282641,-0.9634715645715914,12.584776850137438,12.591226584219953,True,105.29272000000003,15.79994511604309,56.18069100379944,q_unseen,True,,False,,,243,60.0,resident_12_model_pool_v1
1,A,2026-08-27T11:19:17.489406+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_5,3,30.0,t244_m05_eval_5_r3,t244_m05_eval_5_r3,0,11,False,,t244_m05_eval_5_r3,646.469652350741,-21.309360402520607,554.3924947882023,711.2796020507812,69.46831630071003,551.9436281840007,111.53885496883146,2.448866604201612,111.58271240140908,111.56573450393805,True,83.78435999999999,12.749854326248169,47.227744340896606,q_unseen,True,,False,,,244,60.0,resident_12_model_pool_v1
1,B,2026-08-27T11:20:40.008852+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M12,False,5.0,eval_4,3,30.0,t245_m12_eval_4_r3,t245_m12_eval_4_r3,0,11,True,,t245_m12_eval_4_r3,499.11210616155734,-25.553351515633274,550.7194169620918,494.0947235107422,-23.48485736846924,551.7402435302735,5.4270430900770075,-1.0208265681816329,3.4348806131341334,5.522217270613144,True,85.51554999999996,13.099803924560547,36.924221992492676,exact_grid,True,,False,,,245,60.0,resident_12_model_pool_v1
1,C,2026-08-27T11:21:57.105961+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_3,3,30.0,t246_m02_eval_3_r3,t246_m02_eval_3_r3,1,11,True,,t246_m02_eval_3_r3,633.9983432391848,-198.45901314837323,539.1494820951019,643.7679412841796,-201.69928894042968,553.3763702392578,10.29293122338598,-14.22688814415585,10.229788418584345,17.559862739659337,True,103.61645999999996,12.749918699264526,47.76254630088806,exact_grid,True,,False,,,246,60.0,resident_12_model_pool_v1
1,D,2026-08-27T11:23:43.899908+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_4,3,30.0,t247_m08_eval_4_r3,t247_m08_eval_4_r3,2,11,True,,t247_m08_eval_4_r3,498.2526642765647,-28.929689737064326,557.2796000503226,494.0947235107422,-23.48485736846924,551.7402435302735,6.850888331755919,5.539356520049182,5.229290871493316,8.810172619784517,True,90.20221000000004,8.100034475326538,31.880983591079712,exact_grid,True,,False,,,247,60.0,resident_12_model_pool_v1
1,A,2026-08-27T11:24:52.487306+00:00,121.96617365355868,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_6,3,30.0,t248_m05_eval_6_r3,t248_m05_eval_6_r3,0,11,False,,t248_m05_eval_6_r3,646.8323259923238,-20.95285479274483,557.6540319413149,718.6022155761718,-109.0510589281718,551.8818461100261,113.63190847101484,5.772185831288766,111.57083416888919,113.7784195356748,True,28.39521000000002,0.0,34.28037905693054,q_unseen,True,,False,,,248,60.0,resident_12_model_pool_v1
1,B,2026-08-27T11:26:10.245090+00:00,113.82761137398948,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_7,3,30.0,t249_m09_eval_7_r3,t249_m09_eval_7_r3,2,11,True,,t249_m09_eval_7_r3,576.8950052825066,59.99694500585912,560.5309598191691,562.8603649139404,67.22353074153263,552.4164560953776,15.785901040803097,8.114503723791472,6.560246251368911,17.749361744960126,True,94.53485,11.449968099594116,49.08581781387329,q_unseen,True,,False,,,249,60.0,resident_12_model_pool_v1
1,A,2026-08-27T11:28:25.100641+00:00,120.81485880500462,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_8,3,30.0,t250_m03_eval_8_r3,t250_m03_eval_8_r3,1,11,False,,t250_m03_eval_8_r3,658.691807378336,-24.361123114633088,558.1313481418886,568.3679550170898,-112.33671439091364,552.2566111246745,126.08767967484914,5.874737017214102,62.34438481593108,126.22446474756306,True,6.012069999999994,0.0,32.57797026634216,q_unseen,True,,False,,,250,60.0,resident_12_model_pool_v1
1,C,2026-08-27T11:32:17.678793+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_6,3,30.0,t251_m07_eval_6_r3,t251_m07_eval_6_r3,2,11,True,,t251_m07_eval_6_r3,727.1595949394555,-117.50061766553115,549.3447441170241,718.6022155761718,-109.0510589281718,551.8818461100261,12.025962931226696,-2.537101993002011,12.027962993470943,12.290674145307626,True,95.89660000000003,10.649970531463623,48.94485378265381,q_unseen,True,,False,,,251,60.0,resident_12_model_pool_v1
1,D,2026-08-27T11:33:49.015201+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_2,3,30.0,t252_m06_eval_2_r3,t252_m06_eval_2_r3,1,11,True,,t252_m06_eval_2_r3,775.7233203750571,158.23740412257965,559.0531875895715,776.7053649902343,159.72193145751953,551.3918487548829,1.7799530989276724,7.6613388346886495,1.6162054597249025,7.865389105078696,True,68.81100000000004,8.349886178970337,54.385414123535156,exact_grid,True,,False,,,252,60.0,resident_12_model_pool_v1
1,C,2026-08-27T11:35:09.784740+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_4,3,30.0,t253_m02_eval_4_r3,t253_m02_eval_4_r3,1,11,True,,t253_m02_eval_4_r3,498.32311095660106,-21.31972230094686,556.7874391335489,494.0947235107422,-23.48485736846924,551.7402435302735,4.7504810548945375,5.047195603275441,4.2737702673222255,6.931179820970948,True,77.69659999999999,15.650022268295288,47.68940758705139,exact_grid,True,,False,,,253,60.0,resident_12_model_pool_v1
1,D,2026-08-27T11:38:50.239497+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_3,3,30.0,t254_m08_eval_3_r3,t254_m08_eval_3_r3,2,11,True,,t254_m08_eval_3_r3,656.4262018953116,-207.08848061789735,553.8635031795511,643.7679412841796,-201.69928894042968,553.3763702392578,13.757723235907205,0.48713294029334975,13.765691649123983,13.766344726808923,True,100.97080000000005,12.449949026107788,55.94938850402832,exact_grid,True,,False,,,254,60.0,resident_12_model_pool_v1
1,A,2026-08-27T11:40:23.016616+00:00,221.87004130755858,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_2,3,30.0,t255_m11_eval_2_r3,t255_m11_eval_2_r3,2,11,False,,t255_m11_eval_2_r3,659.9787333690406,-28.929409028667415,554.540820242072,776.7053649902343,159.72193145751953,551.3918487548829,221.84326628695564,3.148971487189101,222.02073573315852,221.86561432158035,True,39.78010000000006,0.0,54.87321662902832,exact_grid,True,,False,,,255,60.0,resident_12_model_pool_v1
1,B,2026-08-27T11:41:47.353784+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M12,False,5.0,eval_3,3,30.0,t256_m12_eval_3_r3,t256_m12_eval_3_r3,0,11,True,,t256_m12_eval_3_r3,644.3828180227931,-198.48202248974027,559.7878645259079,643.7679412841796,-201.69928894042968,553.3763702392578,3.275496423203598,6.411494286650168,0.2134301077484347,7.199731648205182,True,107.61879999999996,10.449941873550415,53.93815588951111,exact_grid,True,,False,,,256,60.0,resident_12_model_pool_v1
1,A,2026-08-27T11:43:08.865429+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M11,False,5.0,eval_1,3,30.0,t257_m11_eval_1_r3,t257_m11_eval_1_r3,2,11,True,,t257_m11_eval_1_r3,640.1256710357346,-16.69057843820273,549.9594692739078,640.4706359863281,-15.396353832880656,552.2020701090495,1.3394096259767103,-2.2426008351417295,1.7264020692863196,2.612140243543109,True,76.77563999999995,13.649930953979492,48.435654163360596,exact_grid,True,,False,,,257,60.0,resident_12_model_pool_v1
1,B,2026-08-27T11:44:40.784630+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_8,3,30.0,t258_m09_eval_8_r3,t258_m09_eval_8_r3,2,11,True,,t258_m09_eval_8_r3,574.6412116657201,-115.46426639657139,562.5175075487637,568.3679550170898,-112.33671439091364,552.2566111246745,7.009659801137154,10.260896424089196,7.120519683714446,12.426637757396996,True,212.69719999999995,23.45008659362793,52.90619659423828,q_unseen,True,,False,,,258,60.0,resident_12_model_pool_v1
1,D,2026-08-27T11:46:16.892253+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_1,3,30.0,t259_m06_eval_1_r3,t259_m06_eval_1_r3,1,11,True,,t259_m06_eval_1_r3,637.235273108362,-13.57262765655313,550.0863170865008,640.4706359863281,-15.396353832880656,552.2020701090495,3.7139668978524485,-2.115753022548688,3.4515039664345064,4.274337489104908,True,72.07269999999994,8.299967765808105,41.077022552490234,exact_grid,True,,False,,,259,60.0,resident_12_model_pool_v1
1,C,2026-08-27T11:47:44.861390+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_5,3,30.0,t260_m07_eval_5_r3,t260_m07_eval_5_r3,2,11,True,,t260_m07_eval_5_r3,713.4569020125557,74.25772435012212,549.6052778958516,711.2796020507812,69.46831630071003,551.9436281840007,5.261089676798556,-2.3383502881490585,0.7469811427522043,5.75733850467411,True,96.40236000000004,19.300108909606934,58.14204931259155,q_unseen,True,,False,,,260,60.0,resident_12_model_pool_v1
1,A,2026-08-29T05:06:15.317502+00:00,113.35519177796346,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_7,3,30.0,t261_m03_eval_7_r3,t261_m03_eval_7_r3,1,11,False,,t261_m03_eval_7_r3,639.4766285683627,-8.854285227455692,558.0068199319903,562.8603649139404,67.22353074153263,552.4164560953776,107.97169045159568,5.59036383661271,106.17482454093192,108.1163174863115,True,9.033030000000053,0.0,39.64079523086548,q_unseen,True,,False,,,261,60.0,resident_12_model_pool_v1
1,C,2026-08-29T05:07:41.791692+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_2,3,30.0,t262_m04_eval_2_r3,t262_m04_eval_2_r3,0,11,True,,t262_m04_eval_2_r3,776.1734205543507,162.71891407588362,526.9268681713102,776.7053649902343,159.72193145751953,551.3918487548829,3.0438248467420004,-24.464980583572697,2.89379863700903,24.65360307647207,True,112.00806,10.94998812675476,59.38869118690491,exact_grid,True,,False,,,262,60.0,resident_12_model_pool_v1
1,D,2026-08-29T05:09:02.233890+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_8,3,30.0,t263_m01_eval_8_r3,t263_m01_eval_8_r3,0,11,True,,t263_m01_eval_8_r3,560.736386559188,-115.24601403900891,551.4203834833395,568.3679550170898,-112.33671439091364,552.2566111246745,8.167304424964792,-0.8362276413349718,8.213520511740388,8.210002328756193,True,98.11646000000007,9.999927997589111,44.27581977844238,q_unseen,True,,False,,,263,60.0,resident_12_model_pool_v1
1,B,2026-08-29T05:10:15.318718+00:00,111.47307076187946,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M10,False,5.0,eval_5,3,30.0,t264_m10_eval_5_r3,t264_m10_eval_5_r3,1,11,False,,t264_m10_eval_5_r3,,,,711.2796020507812,69.46831630071003,551.9436281840007,,,3.7915764381932693,,,,0.0,43.94588255882263,q_unseen,True,,False,,,264,60.0,resident_12_model_pool_v1
1,C,2026-08-29T05:11:38.813499+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_6,3,30.0,t265_m02_eval_6_r3,t265_m02_eval_6_r3,1,12,True,,t265_m02_eval_6_r3,718.4706821421415,-121.14258215779078,550.2089545893489,718.6022155761718,-109.0510589281718,551.8818461100261,12.092238628834751,-1.67289152067724,12.122439808226316,12.207407632115721,True,96.16629999999998,10.850062131881714,57.499741077423096,q_unseen,True,,False,,,265,60.0,resident_12_model_pool_v1
1,A,2026-08-29T05:12:50.772628+00:00,120.81485880500462,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_8,3,30.0,t266_m05_eval_8_r3,t266_m05_eval_8_r3,0,12,False,,t266_m05_eval_8_r3,715.5736468495804,-16.845273577008403,550.4252921577047,568.3679550170898,-112.33671439091364,552.2566111246745,175.46546947077013,-1.831318966969775,66.96152549066565,175.47502587478522,True,20.763599999999997,0.0,46.27673006057739,q_unseen,True,,False,,,266,60.0,resident_12_model_pool_v1
1,B,2026-08-29T05:13:53.260113+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M09,False,5.0,eval_1,3,30.0,t267_m09_eval_1_r3,t267_m09_eval_1_r3,2,12,False,,t267_m09_eval_1_r3,,,,640.4706359863281,-15.396353832880656,552.2020701090495,,,10.824353794491577,,,,0.0,33.690539836883545,exact_grid,True,,False,,,267,60.0,resident_12_model_pool_v1
1,D,2026-08-29T05:15:01.391598+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_4,3,30.0,t268_m06_eval_4_r3,t268_m06_eval_4_r3,1,12,True,,t268_m06_eval_4_r3,485.34219810338834,-22.90943948374435,548.1265281416873,494.0947235107422,-23.48485736846924,551.7402435302735,8.771419882119204,-3.6137153885861153,8.812593461704784,9.486661460078576,True,79.15544,7.499971389770508,29.407835960388184,exact_grid,True,,False,,,268,60.0,resident_12_model_pool_v1
1,C,2026-08-29T05:16:12.992302+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_7,3,30.0,t269_m07_eval_7_r3,t269_m07_eval_7_r3,2,12,True,,t269_m07_eval_7_r3,553.8378125260477,74.37919362560858,534.2840149062281,562.8603649139404,67.22353074153263,552.4164560953776,11.515639925892534,-18.132441189149517,9.302232958253168,21.48011607000242,True,117.92803000000004,11.60001540184021,44.938809394836426,q_unseen,True,,False,,,269,60.0,resident_12_model_pool_v1
1,D,2026-08-29T05:17:25.572777+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_6,3,30.0,t270_m08_eval_6_r3,t270_m08_eval_6_r3,2,12,True,,t270_m08_eval_6_r3,724.2221469392035,-133.13690768817153,529.8677637590451,718.6022155761718,-109.0510589281718,551.8818461100261,24.732806937643936,-22.01408235098097,24.737908204251184,33.11089791549815,True,100.78546000000006,8.149903774261475,46.52053880691528,q_unseen,True,,False,,,270,60.0,resident_12_model_pool_v1
1,A,2026-08-29T05:18:37.984078+00:00,186.3321117035785,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_3,3,30.0,t271_m11_eval_3_r3,t271_m11_eval_3_r3,2,12,False,,t271_m11_eval_3_r3,716.1103066532287,-16.28237789429744,544.884074159626,643.7679412841796,-201.69928894042968,553.3763702392578,199.029768449542,-8.492296079631728,159.42015351897678,199.2108627103011,True,15.544929999999908,0.0,44.55178785324097,exact_grid,True,,False,,,271,60.0,resident_12_model_pool_v1
